pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,12.1407,12.223125,12.33285,12.4451375,12.5742,12.752614999999999,13.06598
0.1,12.097,12.1584625,12.23235,12.3489375,12.4824,12.62879,12.966474999999999
0.5,12.10165,12.1677625,12.2495,12.3635375,12.5111,12.6843,13.140134999999999
1.0,12.086474999999998,12.153925000000001,12.2372,12.3477,12.513225,12.73223,13.839995
1.5,12.0776,12.1426625,12.2197,12.3294,12.502125000000001,12.746315,44.310605000000024
2.0,12.0709,12.136125,12.2215,12.3417,12.514675,12.773645,246.164515
2.5,12.080274999999999,12.1516625,12.23765,12.3573875,12.5404,12.860619999999999,433.44273500000526
3.0,12.0649,12.1365625,12.23325,12.3747875,12.5978,12.976715,1019.54759
4.0,12.0683,12.1461,12.2544,12.4051,12.706775,38.094674999999995,1026.4527600000001
5.0,12.0722,12.1600625,12.26495,12.427275,12.775725,226.62333999999998,1035.048035
6.0,12.055174999999998,12.1484625,12.25915,12.4414375,12.925724999999998,246.14406499999998,1036.25741
7.0,12.11185,12.2230875,12.35715,12.620275,13.749424999999999,250.07184999999993,1042.24476
8.0,12.10875,12.2326,12.39925,12.7422375,225.93032499999998,1017.4151549999999,1046.6330050000001
9.0,12.130175,12.2601625,12.4428,12.8477,227.02035,1022.07404,1236.1201899999999
10.0,12.163675000000001,12.2957375,12.49135,13.00855,244.58752499999997,1026.1566349999998,1254.30754
11.0,12.17585,12.3227,12.57615,38.40395,247.5469,1028.57872,1265.55364
12.0,12.18685,12.3352,12.61045,40.467650000000006,254.327175,1031.44742,2042.1916449999999
13.0,12.243525,12.411624999999999,12.75515,225.65083750000002,925.420225,1036.7654,2048.904655
14.0,12.238900000000001,12.4330875,12.8914,227.1587,1019.8648,1043.00385,3029.5288500000006
15.0,12.271625,12.4737,13.02785,228.1459125,1021.8342500000001,1044.625745,3039.62302
16.0,12.30685,12.565425000000001,13.29835,246.315025,1025.48655,1231.1804499999998,3057.495585
17.0,12.350124999999998,12.640225,224.70665,251.2581875,1029.7592,1248.1951849999998,3254.5046150000003
18.0,12.376375,12.6836625,225.51845,460.13018750000003,1033.76415,1263.992095,3380.402065000001
19.0,12.3865,12.817562500000001,226.9621,910.1983875,1038.407425,1435.0876799999999,3442.586585
20.0,12.434899999999999,12.9209,227.4127,1015.271575,1043.5244,1556.9789749999998,3632.8616550000006
