pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,11.9278,12.0112,12.111650000000001,12.259137500000001,12.44245,12.648015,13.070715
0.1,11.90785,11.9860625,12.0806,12.2097,12.383875,12.581745,12.98092
0.5,11.934474999999999,12.027262499999999,12.14275,12.2892375,12.460025000000002,12.663295,13.164810000000001
1.0,11.9805,12.0823875,12.2085,12.3528,12.525425,12.745614999999999,14.850595000000087
1.5,12.000174999999999,12.1238,12.25815,12.414562499999999,12.5939,12.829425,217.39258500000003
2.0,11.988575,12.1177875,12.2533,12.4107375,12.618175,12.89903,249.91833000000005
2.5,12.015925,12.1455,12.2897,12.4605375,12.679675,13.024494999999998,480.184400000039
3.0,12.0228,12.1512375,12.29525,12.475974999999998,12.709675,13.187595,1022.8018500000001
4.0,12.06715,12.2098875,12.383,12.5751,12.864075,44.076709999999984,1030.46787
5.0,12.058224999999998,12.217675,12.4162,12.6164375,12.9994,226.57307,1035.0953399999999
6.0,12.147400000000001,12.319424999999999,12.5109,12.7349125,37.5373,251.98152499999998,1042.953305
7.0,12.191825,12.3865375,12.5917,12.843575000000001,45.897225,465.708195,1049.3190650000001
8.0,12.1673,12.377062500000001,12.614,12.944912500000001,225.67782499999998,1013.189775,1057.696515
9.0,12.2789,12.4816625,12.68765,13.183375,227.307025,1019.4238649999999,1250.5283
10.0,12.3017,12.5255625,12.78455,37.952725,250.47990000000001,1026.403045,1258.2166750000001
11.0,12.37555,12.619000000000002,12.927150000000001,50.643387499999996,261.5347,1035.3312349999999,1471.9515750000005
12.0,12.373375,12.62705,12.971900000000002,225.48135000000002,476.6707,1038.264175,2033.7476100000001
13.0,12.414475,12.673462500000001,13.53355,227.14440000000002,1015.032725,1042.35977,2044.8241600000001
14.0,12.480575,12.77495,38.206,248.10695,1023.7652,1061.938385,2762.279690000002
15.0,12.552375,12.854475,45.49395,254.17409999999998,1029.619975,1241.66605,3051.40817
16.0,12.579775,12.924125000000002,145.33185,257.3363875,1033.239575,1255.80906,3089.276105000001
17.0,12.613150000000001,12.998525,226.13729999999998,473.9622875,1039.819925,1282.17164,3297.7796049999997
18.0,12.685749999999999,35.90675,227.539,700.7265124999999,1047.519,1490.039885,3424.315945000001
19.0,12.757175,39.4509375,249.86705,1015.479425,1070.8408749999999,1825.9559399999994,3722.4214550000024
20.0,12.776850000000001,43.969325,252.63914999999997,1023.6291875000001,1243.7896,2047.9754949999997,3950.3500600000007
