pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,392.5715,392.73703750000004,392.9086,393.0624375,393.2652,393.496875,393.97407499999997
0.1,392.575375,392.7243,392.84145,392.96215,393.109325,393.30326,393.756915
0.5,392.469575,392.6143875,392.7306,392.83715,392.960025,393.129815,393.810885
1.0,392.53375,392.66488749999996,392.76599999999996,392.86777500000005,392.978725,393.141545,652.386885
1.5,392.557275,392.68512499999997,392.7898,392.8884375,393.008375,393.23183,1191.862595
2.0,392.56085,392.69392500000004,392.79314999999997,392.8916,393.0187,393.25942,1393.6878500000003
2.5,392.572875,392.7034,392.80445,392.9080125,393.05584999999996,393.692005,1408.04306
3.0,392.58129999999994,392.7138625,392.8151,392.9229125,393.098825,650.8074899999999,1414.194485
4.0,392.610175,392.7409,392.8512,392.974375,393.28200000000004,982.126545,1602.490755
5.0,392.628475,392.7646625,392.8793,393.0313125,650.19825,1193.1541599999998,1797.7037050000001
6.0,392.674525,392.8015125,392.92494999999997,393.1234875,783.9772750000001,1270.793405,1802.81285
7.0,392.7023,392.8337,392.9708,393.29677499999997,997.8643500000001,1402.4278050000003,1824.7376300000035
8.0,392.74355,392.874875,393.0393,649.8111625,1015.6296,1415.439505,2210.2128350000003
9.0,392.7429,392.8785625,393.06125,651.9464375,1207.4803749999999,1424.8069150000001,2447.9211500000015
10.0,392.7791,392.93575,393.2162,845.21895,1393.762075,1790.727545,2684.7914550000014
11.0,392.81954999999994,392.9913125,394.37710000000004,1004.163675,1405.814575,1801.366965,2835.616630000002
12.0,392.823675,393.0009,649.6909499999999,1015.074525,1410.592625,1813.609105,3214.52687
13.0,392.86367500000006,393.104375,783.71335,1211.1484875,1597.07435,2007.5366049999998,3649.7199450000007
14.0,392.910575,393.22483750000004,845.8881,1373.40355,1673.3361,2211.926815,4027.346755
15.0,392.931275,588.3571875,994.6315,1402.2820875,1800.12685,2429.949955,4441.20055
16.0,392.9605,650.087975,1010.30945,1407.5093749999999,1818.2196749999998,2595.56299,4630.810685
17.0,393.00239999999997,651.793975,1189.1259,1418.2665499999998,2011.322625,2813.3306849999994,5178.75393
18.0,393.04335000000003,783.8713375,1241.53085,1514.7888625,2057.627825,3040.923809999998,5495.401440000001
19.0,393.155325,845.7188249999999,1320.1851000000001,1668.0053875,2399.3236749999996,3416.70772,6183.512510000003
20.0,393.322975,991.3480125,1400.7462999999998,1799.456675,2461.3214500000004,3685.4458449999993,7423.925055000002
