pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,158.43327499999998,158.5490875,158.67325,158.8322,159.055425,159.27396,159.66962
0.1,158.39327500000002,158.5309625,158.64315,158.79985,159.0064,159.2219,159.57541500000002
0.5,158.319275,158.4251625,158.53834999999998,158.6707125,158.85615,159.078935,159.49409
1.0,158.289375,158.37776250000002,158.4803,158.6038375,158.80124999999998,159.072945,159.758515
1.5,158.2613,158.3381625,158.4328,158.549975,158.72802499999997,159.018445,407.52675
2.0,158.291875,158.3898,158.49205,158.62166249999999,158.8294,159.13411499999998,537.3166550000001
2.5,158.293475,158.38976250000002,158.49970000000002,158.655975,158.917775,159.24956000000003,708.3940400000005
3.0,158.30517500000002,158.397625,158.5049,158.66843749999998,158.97135,159.36655,1169.2436799999998
4.0,158.316125,158.4201625,158.54225000000002,158.72106250000002,159.058175,405.961545,1181.91208
5.0,158.31395,158.4211,158.5426,158.74734999999998,159.1731,521.830095,1189.2452449999998
6.0,158.3347,158.4523,158.59955,158.8614,159.38215,613.4322549999999,1246.869995
7.0,158.3429,158.464225,158.61955,158.94695,160.738125,651.5674449999838,1252.80416
8.0,158.339625,158.46320000000003,158.6381,159.01813750000002,456.55475,1163.41833,1258.763155
9.0,158.3695,158.49782499999998,158.7038,159.136625,536.8647249999999,1172.66394,1531.3395850000002
10.0,158.3954,158.55816249999998,158.87560000000002,159.397825,625.32345,1179.545815,1549.17567
11.0,158.43330000000003,158.58426250000002,158.87045,159.965175,633.7760000000001,1183.10195,1713.7922550000017
12.0,158.44287500000002,158.61576250000002,158.97899999999998,410.0609875,1094.7300249999998,1218.0386349999999,2183.3507400000003
13.0,158.451075,158.6686,159.11645,526.8200125,1165.9327749999998,1246.881915,2579.0585750000027
14.0,158.442675,158.6586875,159.18195,543.5840875,1168.348925,1254.87196,3183.442605
15.0,158.49622499999998,158.749825,159.3401,546.9957999999999,1174.111975,1264.751634999999,3190.6513299999997
16.0,158.5684,158.86975,406.06140000000005,632.1455874999999,1182.655375,1535.47221,3387.7030350000086
17.0,158.562175,158.915925,408.67295,662.622725,1189.328225,1560.4346199999998,3650.978840000001
18.0,158.6106,159.0641125,529.35455,1159.5649250000001,1245.5384250000002,1719.7559299999996,3839.788485
19.0,158.613175,159.1166,529.3456,1159.51635,1245.21765,1764.636294999998,3771.332320000001
20.0,158.68455,159.262525,544.2154,1166.5974625,1292.22615,2191.09394,4202.529235
