Percentage served,Time in ms
0,26.220
1,26.607
2,26.752
3,26.803
4,26.854
5,26.909
6,26.939
7,26.973
8,27.001
9,27.042
10,27.067
11,27.100
12,27.142
13,27.175
14,27.197
15,27.229
16,27.271
17,27.300
18,27.341
19,27.378
20,27.418
21,27.446
22,27.471
23,27.501
24,27.528
25,27.560
26,27.599
27,27.638
28,27.669
29,27.696
30,27.728
31,27.761
32,27.803
33,27.839
34,27.874
35,27.932
36,27.957
37,28.000
38,28.037
39,28.077
40,28.120
41,28.164
42,28.199
43,28.229
44,28.269
45,28.304
46,28.337
47,28.363
48,28.415
49,28.449
50,28.508
51,28.558
52,28.609
53,28.688
54,28.781
55,28.876
56,28.961
57,29.081
58,29.297
59,29.617
60,29.952
61,30.182
62,30.328
63,30.507
64,30.722
65,30.888
66,31.089
67,31.349
68,31.650
69,31.851
70,32.254
71,34.470
72,104.823
73,107.264
74,108.448
75,109.805
76,110.514
77,111.148
78,111.905
79,112.742
80,113.591
81,114.480
82,115.654
83,116.474
84,117.090
85,117.569
86,118.143
87,118.748
88,119.213
89,119.877
90,120.821
91,121.891
92,122.679
93,123.418
94,124.268
95,125.063
96,126.244
97,127.862
98,129.962
99,132.089
100,144.641
