Percentage served,Time in ms
0,26.648
1,27.175
2,27.281
3,27.345
4,27.396
5,27.444
6,27.469
7,27.506
8,27.534
9,27.568
10,27.589
11,27.614
12,27.638
13,27.664
14,27.696
15,27.724
16,27.751
17,27.770
18,27.799
19,27.822
20,27.844
21,27.863
22,27.883
23,27.903
24,27.919
25,27.936
26,27.954
27,27.970
28,27.989
29,28.008
30,28.029
31,28.047
32,28.068
33,28.088
34,28.109
35,28.125
36,28.146
37,28.166
38,28.194
39,28.223
40,28.248
41,28.274
42,28.299
43,28.319
44,28.340
45,28.359
46,28.379
47,28.393
48,28.416
49,28.444
50,28.466
51,28.484
52,28.502
53,28.524
54,28.550
55,28.573
56,28.597
57,28.614
58,28.634
59,28.653
60,28.676
61,28.694
62,28.720
63,28.743
64,28.773
65,28.793
66,28.816
67,28.845
68,28.869
69,28.899
70,28.921
71,28.941
72,28.964
73,28.992
74,29.022
75,29.052
76,29.076
77,29.108
78,29.140
79,29.177
80,29.212
81,29.246
82,29.276
83,29.311
84,29.353
85,29.397
86,29.448
87,29.515
88,29.575
89,29.636
90,29.714
91,29.817
92,29.907
93,30.059
94,30.230
95,30.437
96,30.782
97,31.294
98,32.087
99,33.572
100,39.336
