Percentage served,Time in ms
0,28.591
1,28.993
2,29.135
3,29.212
4,29.285
5,29.324
6,29.379
7,29.408
8,29.430
9,29.466
10,29.498
11,29.530
12,29.560
13,29.595
14,29.617
15,29.637
16,29.671
17,29.694
18,29.709
19,29.729
20,29.754
21,29.779
22,29.794
23,29.811
24,29.840
25,29.854
26,29.873
27,29.892
28,29.910
29,29.927
30,29.945
31,29.959
32,29.976
33,29.997
34,30.010
35,30.027
36,30.050
37,30.071
38,30.096
39,30.116
40,30.135
41,30.158
42,30.181
43,30.203
44,30.226
45,30.248
46,30.274
47,30.300
48,30.325
49,30.347
50,30.369
51,30.390
52,30.407
53,30.430
54,30.457
55,30.481
56,30.510
57,30.537
58,30.560
59,30.586
60,30.613
61,30.647
62,30.689
63,30.719
64,30.757
65,30.793
66,30.818
67,30.844
68,30.876
69,30.904
70,30.932
71,30.961
72,30.990
73,31.014
74,31.043
75,31.068
76,31.103
77,31.139
78,31.162
79,31.195
80,31.225
81,31.254
82,31.290
83,31.318
84,31.356
85,31.393
86,31.424
87,31.460
88,31.508
89,31.555
90,31.614
91,31.673
92,31.742
93,31.830
94,31.918
95,32.063
96,32.282
97,32.661
98,33.549
99,35.757
100,43.333
