Percentage served,Time in ms
0,77.224
1,78.765
2,79.082
3,79.285
4,79.511
5,79.596
6,79.808
7,79.900
8,79.971
9,80.067
10,80.136
11,80.191
12,80.329
13,80.389
14,80.483
15,80.539
16,80.606
17,80.669
18,80.744
19,80.822
20,80.882
21,80.948
22,81.003
23,81.045
24,81.107
25,81.186
26,81.231
27,81.269
28,81.306
29,81.363
30,81.429
31,81.489
32,81.533
33,81.618
34,81.656
35,81.710
36,81.757
37,81.810
38,81.901
39,81.936
40,81.969
41,82.019
42,82.065
43,82.100
44,82.147
45,82.194
46,82.244
47,82.300
48,82.348
49,82.393
50,82.433
51,82.478
52,82.505
53,82.561
54,82.628
55,82.682
56,82.723
57,82.766
58,82.848
59,82.888
60,82.921
61,82.971
62,83.010
63,83.073
64,83.147
65,83.193
66,83.253
67,83.335
68,83.426
69,83.507
70,83.591
71,83.642
72,83.735
73,83.827
74,83.939
75,84.000
76,84.081
77,84.205
78,84.310
79,84.436
80,84.504
81,84.615
82,84.727
83,84.842
84,84.961
85,85.046
86,85.221
87,85.377
88,85.530
89,85.736
90,85.951
91,86.204
92,86.517
93,86.744
94,86.962
95,87.282
96,87.829
97,88.738
98,89.722
99,91.523
100,98.481
