Percentage served,Time in ms
0,39.285
1,39.732
2,39.912
3,40.011
4,40.093
5,40.170
6,40.244
7,40.295
8,40.333
9,40.368
10,40.418
11,40.458
12,40.498
13,40.537
14,40.583
15,40.618
16,40.650
17,40.686
18,40.726
19,40.759
20,40.792
21,40.819
22,40.855
23,40.883
24,40.911
25,40.936
26,40.951
27,40.983
28,41.006
29,41.028
30,41.055
31,41.090
32,41.118
33,41.157
34,41.187
35,41.226
36,41.259
37,41.294
38,41.338
39,41.374
40,41.400
41,41.437
42,41.472
43,41.502
44,41.536
45,41.560
46,41.602
47,41.638
48,41.665
49,41.698
50,41.736
51,41.776
52,41.820
53,41.876
54,41.903
55,41.947
56,41.969
57,42.008
58,42.043
59,42.089
60,42.132
61,42.170
62,42.206
63,42.247
64,42.294
65,42.324
66,42.359
67,42.393
68,42.425
69,42.461
70,42.493
71,42.534
72,42.574
73,42.625
74,42.657
75,42.687
76,42.737
77,42.774
78,42.822
79,42.860
80,42.886
81,42.940
82,42.969
83,43.015
84,43.054
85,43.128
86,43.191
87,43.244
88,43.349
89,43.416
90,43.499
91,43.581
92,43.670
93,43.768
94,43.921
95,44.071
96,44.285
97,44.596
98,45.152
99,46.375
100,51.361
