Percentage served,Time in ms
0,41.282
1,42.019
2,42.256
3,42.424
4,42.508
5,42.589
6,42.716
7,42.805
8,42.906
9,42.990
10,43.057
11,43.147
12,43.231
13,43.313
14,43.395
15,43.488
16,43.570
17,43.660
18,43.780
19,43.886
20,43.983
21,44.045
22,44.143
23,44.220
24,44.307
25,44.415
26,44.545
27,44.683
28,44.813
29,44.892
30,45.023
31,45.188
32,45.343
33,45.544
34,45.714
35,45.943
36,46.644
37,47.061
38,47.238
39,47.413
40,47.508
41,47.574
42,47.624
43,47.689
44,47.768
45,47.825
46,47.878
47,47.943
48,47.990
49,48.041
50,48.084
51,48.154
52,48.198
53,48.235
54,48.280
55,48.326
56,48.358
57,48.397
58,48.432
59,48.477
60,48.526
61,48.564
62,48.613
63,48.654
64,48.693
65,48.750
66,48.805
67,48.858
68,48.917
69,48.965
70,49.011
71,49.072
72,49.113
73,49.198
74,49.272
75,49.347
76,49.418
77,49.464
78,49.534
79,49.614
80,49.701
81,49.775
82,49.853
83,49.963
84,50.029
85,50.103
86,50.185
87,50.279
88,50.350
89,50.436
90,50.518
91,50.618
92,50.739
93,50.900
94,51.005
95,51.169
96,51.305
97,51.633
98,52.331
99,53.573
100,62.098
