Percentage served,Time in ms
0,23.141
1,23.529
2,23.602
3,23.685
4,23.734
5,23.782
6,23.826
7,23.869
8,23.903
9,23.939
10,23.971
11,23.995
12,24.028
13,24.052
14,24.082
15,24.114
16,24.145
17,24.182
18,24.210
19,24.246
20,24.267
21,24.290
22,24.315
23,24.340
24,24.366
25,24.398
26,24.421
27,24.453
28,24.487
29,24.514
30,24.543
31,24.569
32,24.593
33,24.623
34,24.655
35,24.685
36,24.711
37,24.751
38,24.784
39,24.814
40,24.835
41,24.881
42,24.912
43,24.944
44,24.979
45,25.018
46,25.052
47,25.071
48,25.103
49,25.133
50,25.164
51,25.204
52,25.235
53,25.265
54,25.304
55,25.334
56,25.376
57,25.411
58,25.444
59,25.487
60,25.525
61,25.571
62,25.621
63,25.689
64,25.748
65,25.813
66,25.872
67,25.921
68,25.984
69,26.070
70,26.152
71,26.246
72,26.345
73,26.444
74,26.565
75,26.690
76,26.799
77,26.895
78,26.999
79,27.110
80,27.245
81,27.392
82,27.518
83,27.694
84,27.889
85,28.088
86,28.274
87,28.486
88,28.714
89,28.995
90,29.302
91,29.609
92,29.864
93,30.108
94,30.360
95,30.623
96,30.935
97,31.164
98,31.619
99,32.293
100,37.369
