Percentage served,Time in ms
0,38.611
1,39.226
2,39.487
3,39.627
4,39.714
5,39.771
6,39.820
7,39.873
8,39.937
9,39.987
10,40.046
11,40.095
12,40.154
13,40.199
14,40.239
15,40.288
16,40.358
17,40.404
18,40.430
19,40.455
20,40.495
21,40.529
22,40.565
23,40.615
24,40.661
25,40.692
26,40.735
27,40.787
28,40.848
29,40.898
30,40.948
31,40.979
32,41.034
33,41.081
34,41.116
35,41.172
36,41.199
37,41.262
38,41.302
39,41.361
40,41.409
41,41.440
42,41.487
43,41.531
44,41.601
45,41.682
46,41.719
47,41.801
48,41.848
49,41.919
50,41.975
51,42.031
52,42.095
53,42.171
54,42.253
55,42.320
56,42.390
57,42.498
58,42.614
59,42.718
60,42.952
61,43.055
62,43.253
63,43.407
64,45.019
65,103.949
66,107.297
67,109.074
68,110.344
69,111.473
70,112.929
71,113.397
72,114.121
73,115.176
74,115.721
75,116.182
76,116.775
77,117.435
78,118.221
79,119.090
80,119.596
81,120.026
82,120.759
83,121.520
84,122.467
85,123.977
86,124.710
87,125.462
88,126.396
89,127.280
90,128.770
91,131.309
92,133.944
93,135.822
94,137.779
95,138.668
96,140.086
97,141.105
98,143.933
99,147.665
100,160.555
