Percentage served,Time in ms
0,173.308
1,174.881
2,175.260
3,175.873
4,176.093
5,176.149
6,176.532
7,176.824
8,177.024
9,177.173
10,177.318
11,177.405
12,177.510
13,177.645
14,177.736
15,177.950
16,178.180
17,178.228
18,178.316
19,178.447
20,178.579
21,178.697
22,178.796
23,178.855
24,178.950
25,179.065
26,179.263
27,179.384
28,179.544
29,179.676
30,179.972
31,180.091
32,180.186
33,180.283
34,180.390
35,180.651
36,180.722
37,180.801
38,180.950
39,181.120
40,181.243
41,181.370
42,181.634
43,181.731
44,181.801
45,181.935
46,182.084
47,182.422
48,182.521
49,182.593
50,182.798
51,183.009
52,183.135
53,183.251
54,183.432
55,183.663
56,183.974
57,184.151
58,184.380
59,184.583
60,184.662
61,185.002
62,185.319
63,185.604
64,185.830
65,186.060
66,186.310
67,186.578
68,186.683
69,186.897
70,187.178
71,187.426
72,187.704
73,187.952
74,188.139
75,188.505
76,188.788
77,189.130
78,189.538
79,190.017
80,190.445
81,190.730
82,191.036
83,191.370
84,191.520
85,191.931
86,192.160
87,192.475
88,192.750
89,193.470
90,194.417
91,194.797
92,195.294
93,196.193
94,196.955
95,198.396
96,198.788
97,200.329
98,204.855
99,212.154
100,234.670
