Percentage served,Time in ms
0,40.923
1,41.539
2,41.717
3,41.826
4,41.909
5,41.969
6,42.023
7,42.095
8,42.133
9,42.161
10,42.215
11,42.254
12,42.290
13,42.320
14,42.359
15,42.386
16,42.417
17,42.453
18,42.485
19,42.527
20,42.553
21,42.573
22,42.600
23,42.627
24,42.656
25,42.685
26,42.712
27,42.746
28,42.778
29,42.804
30,42.837
31,42.863
32,42.887
33,42.911
34,42.933
35,42.969
36,42.992
37,43.020
38,43.055
39,43.086
40,43.113
41,43.151
42,43.181
43,43.224
44,43.263
45,43.294
46,43.320
47,43.343
48,43.371
49,43.407
50,43.436
51,43.477
52,43.513
53,43.546
54,43.592
55,43.630
56,43.661
57,43.709
58,43.758
59,43.802
60,43.837
61,43.891
62,43.943
63,43.984
64,44.013
65,44.048
66,44.083
67,44.125
68,44.161
69,44.203
70,44.246
71,44.274
72,44.315
73,44.347
74,44.382
75,44.418
76,44.461
77,44.495
78,44.548
79,44.582
80,44.618
81,44.669
82,44.709
83,44.747
84,44.790
85,44.832
86,44.890
87,44.945
88,45.001
89,45.045
90,45.106
91,45.160
92,45.238
93,45.340
94,45.429
95,45.588
96,45.797
97,45.966
98,46.371
99,47.411
100,55.870
