Percentage served,Time in ms
0,22.584
1,23.203
2,23.275
3,23.319
4,23.365
5,23.402
6,23.441
7,23.465
8,23.498
9,23.517
10,23.539
11,23.558
12,23.579
13,23.603
14,23.626
15,23.643
16,23.666
17,23.681
18,23.699
19,23.720
20,23.737
21,23.754
22,23.773
23,23.793
24,23.809
25,23.827
26,23.847
27,23.865
28,23.879
29,23.894
30,23.909
31,23.925
32,23.942
33,23.957
34,23.972
35,23.987
36,24.004
37,24.021
38,24.041
39,24.056
40,24.073
41,24.093
42,24.111
43,24.124
44,24.144
45,24.158
46,24.178
47,24.197
48,24.214
49,24.232
50,24.252
51,24.273
52,24.293
53,24.315
54,24.333
55,24.353
56,24.374
57,24.390
58,24.413
59,24.429
60,24.453
61,24.474
62,24.494
63,24.522
64,24.548
65,24.575
66,24.597
67,24.616
68,24.639
69,24.663
70,24.686
71,24.709
72,24.737
73,24.764
74,24.793
75,24.817
76,24.848
77,24.880
78,24.906
79,24.933
80,24.959
81,24.983
82,25.009
83,25.042
84,25.065
85,25.105
86,25.141
87,25.183
88,25.215
89,25.260
90,25.329
91,25.373
92,25.437
93,25.527
94,25.691
95,25.876
96,26.240
97,26.759
98,27.793
99,28.904
100,40.481
