Percentage served,Time in ms
0,96.071
1,97.695
2,98.167
3,98.490
4,98.781
5,99.234
6,99.651
7,99.967
8,100.229
9,100.364
10,100.685
11,100.974
12,101.104
13,101.391
14,101.532
15,101.808
16,101.962
17,102.182
18,102.372
19,102.523
20,102.658
21,102.846
22,102.943
23,103.045
24,103.147
25,103.409
26,103.545
27,103.763
28,103.902
29,104.034
30,104.215
31,104.379
32,104.505
33,104.612
34,104.791
35,104.923
36,105.136
37,105.312
38,105.479
39,105.646
40,105.864
41,106.163
42,106.319
43,106.383
44,106.699
45,106.982
46,107.339
47,107.598
48,107.939
49,108.349
50,108.954
51,109.508
52,110.318
53,111.437
54,112.624
55,113.087
56,113.795
57,114.022
58,114.197
59,114.407
60,114.735
61,114.980
62,115.060
63,115.229
64,115.449
65,115.656
66,115.801
67,115.914
68,116.023
69,116.125
70,116.214
71,116.403
72,116.530
73,116.646
74,116.829
75,116.921
76,117.068
77,117.262
78,117.393
79,117.567
80,117.760
81,117.943
82,118.132
83,118.300
84,118.419
85,118.638
86,118.864
87,119.123
88,119.311
89,119.442
90,119.676
91,120.101
92,120.319
93,120.735
94,121.261
95,122.468
96,123.062
97,123.895
98,125.586
99,127.792
100,143.396
